OrderID,OrderDate,Region,Category,Product,CustomerID,Quantity,UnitPrice,Revenue,Cost,Profit
ORD00937,17-05-2024,International,Clothing,Jacket,CUST0655,4,3517.13,14068.52,10595.92,3472.6
ORD00938,15-09-2024,South,Home & Kitchen,Bedsheet,CUST0723,3,1746.66,5239.98,3237.01,2002.97
ORD00939,30-05-2024,West,Clothing,Jacket,CUST0998,9,791.45,7123.05,6236.83,886.22
ORD00940,16-12-2023,East,Clothing,T-Shirt,CUST0416,2,3760.8,7521.6,6245.3,1276.3
ORD00941,21-03-2024,International,Home & Kitchen,Curtains,CUST1000,9,6691.15,60220.35,46697.36,13522.99
ORD00942,16-12-2023,International,Grocery,Spices Pack,CUST0285,10,1800.38,18003.8,13161.64,4842.16
ORD00943,29-08-2024,Central,Clothing,T-Shirt,CUST1471,2,2838.45,5676.9,5040.92,635.98
ORD00944,25-10-2024,Central,Grocery,Spices Pack,CUST0518,10,1107.05,11070.5,9216.26,1854.24
ORD00945,17-05-2023,South,Electronics,Smartwatch,CUST1754,3,43885.98,131657.94,100125.59,31532.35
ORD00946,31-08-2023,International,Clothing,Sneakers,CUST0027,7,1955.29,13687.03,10894.14,2792.89
ORD00947,26-06-2024,Central,Electronics,Smartphone,CUST0227,2,7030.19,14060.38,9620.47,4439.91
ORD00948,09-02-2023,East,Home & Kitchen,Cookware Set,CUST1820,1,2916.42,2916.42,1921.09,995.33
ORD00949,17-08-2023,Central,Grocery,Spices Pack,CUST1925,9,552.23,4970.07,3389.57,1580.5
ORD00950,01-07-2024,International,Home & Kitchen,Bedsheet,CUST1449,6,3888.06,23328.36,16048.53,7279.83
ORD00951,11-08-2023,North,Clothing,Formal Shirt,CUST1592,9,4745.58,42710.22,35104.45,7605.77
ORD00952,06-01-2023,West,Electronics,Smartwatch,CUST1392,3,49266.35,147799.05,94889.7,52909.35
ORD00953,18-11-2023,International,Clothing,Sneakers,CUST1334,3,4711.8,14135.4,11778.69,2356.71
ORD00954,12-04-2024,East,Home & Kitchen,Mixer Grinder,CUST0848,10,9987.21,99872.1,75605.04,24267.06
ORD00955,16-03-2023,International,Grocery,Soft Drink Pack,CUST1129,3,924.18,2772.54,1983.4,789.14
ORD00956,04-01-2023,East,Grocery,Cooking Oil,CUST0018,2,531.44,1062.88,733.51,329.37
ORD00957,07-10-2024,International,Clothing,Formal Shirt,CUST1229,6,3020.02,18120.12,13661.85,4458.27
ORD00958,28-04-2023,West,Clothing,Jeans,CUST0043,3,4465.1,13395.3,9313.16,4082.14
ORD00959,28-08-2024,West,Electronics,Headphones,CUST0089,5,30615.25,153076.25,111567.42,41508.83
ORD00960,18-05-2024,East,Home & Kitchen,Curtains,CUST0586,5,5449.67,27248.35,22390.09,4858.26
ORD00961,27-07-2024,International,Clothing,Sneakers,CUST0157,10,1104.98,11049.8,8705.03,2344.77
ORD00962,16-03-2024,West,Electronics,Smartphone,CUST1290,3,28125.05,84375.15,69558.43,14816.72
ORD00963,13-07-2023,South,Clothing,T-Shirt,CUST0134,3,2241.48,6724.44,5472.97,1251.47
ORD00964,15-12-2024,International,Grocery,Spices Pack,CUST0464,1,768.21,768.21,648.77,119.44
ORD00965,27-01-2024,West,Electronics,Laptop,CUST1625,6,53801.43,322808.58,213217.32,109591.26
ORD00966,26-01-2023,North,Electronics,Laptop,CUST1772,3,8261.58,24784.74,22270,2514.74
ORD00967,10-03-2024,North,Clothing,Jacket,CUST1156,1,4874.66,4874.66,3620.56,1254.1
ORD00968,22-06-2023,South,Home & Kitchen,LED Lamp,CUST0741,10,875.87,8758.7,7142.46,1616.24
ORD00969,27-10-2023,West,Grocery,Packaged Snacks,CUST1058,9,1896.63,17069.67,13712.49,3357.18
ORD00970,06-10-2024,North,Home & Kitchen,LED Lamp,CUST0083,1,5842.04,5842.04,4497.47,1344.57
ORD00971,22-11-2023,International,Electronics,Smartwatch,CUST0929,5,43634.49,218172.45,196081.37,22091.08
ORD00972,14-02-2024,Central,Home & Kitchen,Mixer Grinder,CUST1156,5,2521.62,12608.1,8386.84,4221.26
ORD00973,28-04-2023,West,Electronics,Laptop,CUST1452,2,40981.63,81963.26,59547.84,22415.42
ORD00974,24-12-2024,South,Home & Kitchen,Mixer Grinder,CUST0866,1,8914.01,8914.01,5689.98,3224.03
ORD00975,13-08-2023,West,Clothing,Sneakers,CUST0204,6,1127.66,6765.96,4428.66,2337.3
ORD00976,15-06-2024,East,Home & Kitchen,Mixer Grinder,CUST1823,7,1969.15,13784.05,11218.69,2565.36
ORD00977,23-04-2023,East,Electronics,Laptop,CUST1360,9,21718.79,195469.11,117565.44,77903.67
ORD00978,20-05-2023,North,Grocery,Rice Bag,CUST0962,8,407.28,3258.24,2824.72,433.52
ORD00979,12-07-2024,East,Grocery,Cooking Oil,CUST0497,10,310.23,3102.3,2450.68,651.62
ORD00980,01-01-2023,South,Grocery,Spices Pack,CUST0442,3,1388.81,4166.43,3050.96,1115.47
ORD00981,31-03-2023,North,Electronics,Headphones,CUST0828,9,16760.46,150844.14,105501.65,45342.49
ORD00982,15-10-2024,South,Home & Kitchen,Curtains,CUST1282,1,6936.54,6936.54,4424.7,2511.84
ORD00983,16-11-2023,International,Grocery,Rice Bag,CUST1316,6,1737.67,10426.02,9138.08,1287.94
ORD00984,03-07-2024,South,Grocery,Rice Bag,CUST1990,10,1338.85,13388.5,10894.18,2494.32
ORD00985,19-05-2023,East,Grocery,Soft Drink Pack,CUST1149,2,326.8,653.6,458.12,195.48
ORD00986,25-05-2024,International,Clothing,Sneakers,CUST1980,10,3081.1,30811,19142.28,11668.72
ORD00987,16-09-2023,East,Electronics,Tablet,CUST1687,9,26649.58,239846.22,167341.87,72504.35
ORD00988,03-11-2024,South,Electronics,Laptop,CUST0871,9,23885.4,214968.6,140888.33,74080.27
ORD00989,20-11-2024,East,Electronics,Smartwatch,CUST1783,8,22519.23,180153.84,150587.35,29566.49
ORD00990,10-01-2023,East,Electronics,Laptop,CUST1199,7,56118.77,392831.39,320503.12,72328.27
ORD00991,18-09-2023,East,Electronics,Tablet,CUST1908,6,45837.91,275027.46,206118.83,68908.63
ORD00992,11-10-2024,West,Clothing,Formal Shirt,CUST1516,2,1102.32,2204.64,1908.67,295.97
ORD00993,21-06-2023,International,Home & Kitchen,Cookware Set,CUST0869,4,5179.25,20717,13553.15,7163.85
ORD00994,13-01-2023,International,Clothing,T-Shirt,CUST1838,10,1932,19320,14211.59,5108.41
ORD00995,17-06-2023,International,Grocery,Cooking Oil,CUST0080,7,1958.08,13706.56,11145.98,2560.58
ORD00996,03-10-2024,South,Clothing,Sneakers,CUST1643,6,4901.13,29406.78,18242.22,11164.56
ORD00997,18-08-2024,Central,Electronics,Headphones,CUST0812,9,22574.4,203169.6,144616.77,58552.83
ORD00998,17-11-2023,South,Clothing,Formal Shirt,CUST0915,5,2084.51,10422.55,8040.99,2381.56
ORD00999,15-11-2023,International,Electronics,Headphones,CUST1329,6,37967.78,227806.68,161752.1,66054.58
ORD01000,04-09-2024,North,Clothing,T-Shirt,CUST1534,10,2656.88,26568.8,19768.77,6800.03
ORD01001,25-11-2023,East,Electronics,Headphones,CUST1368,6,16720.55,100323.3,78496.51,21826.79
ORD01002,03-07-2024,East,Grocery,Cooking Oil,CUST0570,8,1354.78,10838.24,7700.76,3137.48
ORD01003,23-02-2024,Central,Electronics,Tablet,CUST1115,8,23377.08,187016.64,118157.92,68858.72
ORD01004,28-08-2024,North,Clothing,Formal Shirt,CUST1671,6,3441.72,20650.32,13254.06,7396.26
ORD01005,05-04-2023,West,Grocery,Rice Bag,CUST0862,8,828.99,6631.92,5027.67,1604.25
ORD01006,03-08-2024,South,Clothing,Jeans,CUST0169,7,3650.94,25556.58,16673.68,8882.9
ORD01007,14-11-2023,West,Grocery,Rice Bag,CUST1358,1,1368.82,1368.82,1186.7,182.12
ORD01008,24-08-2023,North,Home & Kitchen,LED Lamp,CUST1658,5,5481.08,27405.4,23301.6,4103.8
ORD01009,30-11-2023,Central,Home & Kitchen,Curtains,CUST1012,10,7283.61,72836.1,51328.3,21507.8
ORD01010,11-01-2024,North,Home & Kitchen,Bedsheet,CUST0236,10,5040.88,50408.8,42812,7596.8
ORD01011,03-04-2024,Central,Clothing,Jacket,CUST0399,10,1022.62,10226.2,7771.47,2454.73
ORD01012,17-05-2023,West,Clothing,Formal Shirt,CUST0588,5,1319.48,6597.4,4273.24,2324.16
ORD01013,10-08-2024,West,Grocery,Spices Pack,CUST0821,10,567.39,5673.9,4449.83,1224.07
ORD01014,30-06-2024,North,Grocery,Rice Bag,CUST1013,9,220.13,1981.17,1592.53,388.64
ORD01015,27-05-2024,North,Grocery,Rice Bag,CUST0477,7,1451.62,10161.34,6352.54,3808.8
ORD01016,23-10-2023,East,Grocery,Cooking Oil,CUST1559,7,798.04,5586.28,3878.75,1707.53
ORD01017,16-11-2023,Central,Electronics,Laptop,CUST0845,10,10143.78,101437.8,61026.52,40411.28
ORD01018,25-07-2024,East,Home & Kitchen,Cookware Set,CUST0585,2,8343.61,16687.22,11596.43,5090.79
ORD01019,15-12-2023,South,Electronics,Tablet,CUST1112,8,42600.99,340807.92,238781.48,102026.44
ORD01020,17-08-2023,South,Electronics,Smartwatch,CUST0615,3,29872.33,89616.99,70713.41,18903.58
ORD01021,27-09-2023,North,Electronics,Laptop,CUST0606,9,18608.39,167475.51,110485.77,56989.74
ORD01022,18-10-2023,West,Electronics,Smartwatch,CUST0961,6,13346.02,80076.12,48768.54,31307.58
ORD01023,25-12-2024,South,Home & Kitchen,Mixer Grinder,CUST1852,9,5017.04,45153.36,31367.6,13785.76
ORD01024,14-06-2023,South,Electronics,Headphones,CUST0778,9,53688.52,483196.68,409599,73597.68
ORD01025,05-01-2023,East,Grocery,Rice Bag,CUST1277,7,457.95,3205.65,2307.25,898.4
ORD01026,14-01-2024,East,Clothing,Sneakers,CUST0358,10,3058.97,30589.7,22163.1,8426.6
ORD01027,19-03-2023,South,Grocery,Rice Bag,CUST1082,8,1927.2,15417.6,11419.94,3997.66
ORD01028,14-02-2024,North,Clothing,Jeans,CUST1967,2,3367.02,6734.04,5559.2,1174.84
ORD01029,27-07-2024,East,Grocery,Rice Bag,CUST1423,5,935.93,4679.65,3481.69,1197.96
ORD01030,12-05-2023,South,Grocery,Packaged Snacks,CUST0521,3,1461.11,4383.33,2750.03,1633.3
ORD01031,23-08-2024,West,Clothing,Jeans,CUST0525,1,4210.6,4210.6,2787.08,1423.52
ORD01032,11-02-2023,East,Home & Kitchen,LED Lamp,CUST1943,6,6232.75,37396.5,24545.91,12850.59
ORD01033,30-03-2023,South,Electronics,Tablet,CUST1441,9,52950.78,476557.02,358541.96,118015.06
ORD01034,06-02-2024,Central,Grocery,Cooking Oil,CUST0393,2,1077.72,2155.44,1312.62,842.82
ORD01035,23-10-2023,East,Home & Kitchen,Mixer Grinder,CUST1667,9,8436.27,75926.43,52016.06,23910.37
ORD01036,22-10-2023,Central,Electronics,Smartwatch,CUST1246,8,57361.06,458888.48,358923.52,99964.96
ORD01037,07-09-2024,East,Home & Kitchen,Mixer Grinder,CUST1353,9,5411.44,48702.96,34403.54,14299.42
ORD01038,09-06-2024,East,Home & Kitchen,LED Lamp,CUST1396,5,6366.02,31830.1,25856.02,5974.08
ORD01039,21-11-2024,International,Electronics,Smartwatch,CUST1535,2,38520.71,77041.42,55266.93,21774.49
ORD01040,28-09-2024,International,Grocery,Packaged Snacks,CUST0153,10,1584.73,15847.3,14163.96,1683.34
ORD01041,26-02-2024,Central,Home & Kitchen,Cookware Set,CUST0893,10,8371.29,83712.9,74471.57,9241.33
ORD01042,23-01-2023,North,Grocery,Rice Bag,CUST1903,6,151.74,910.44,764.73,145.71
ORD01043,28-07-2024,South,Grocery,Soft Drink Pack,CUST0984,7,1493.38,10453.66,9265.26,1188.4
ORD01044,23-05-2023,North,Grocery,Packaged Snacks,CUST0480,3,1589.25,4767.75,3153.55,1614.2
ORD01045,26-10-2024,North,Electronics,Smartwatch,CUST0583,6,43523.62,261141.72,215514.24,45627.48
ORD01046,25-05-2023,International,Clothing,Jacket,CUST1956,6,3711.63,22269.78,15510.85,6758.93
ORD01047,13-08-2023,South,Grocery,Cooking Oil,CUST0857,8,178.67,1429.36,1168.63,260.73
ORD01048,17-05-2024,International,Clothing,Formal Shirt,CUST0020,1,2489.17,2489.17,1772.71,716.46
ORD01049,07-09-2024,International,Clothing,Sneakers,CUST0593,4,4181.81,16727.24,11488.71,5238.53
ORD01050,14-04-2023,International,Home & Kitchen,Mixer Grinder,CUST1974,1,9392.87,9392.87,8337.47,1055.4
ORD01051,08-02-2023,West,Grocery,Cooking Oil,CUST0228,8,535.99,4287.92,2842.74,1445.18
ORD01052,17-07-2023,North,Grocery,Spices Pack,CUST1370,2,1200.47,2400.94,1986.95,413.99
ORD01053,07-10-2024,North,Grocery,Rice Bag,CUST0019,8,1628.23,13025.84,10451.96,2573.88
ORD01054,01-08-2024,North,Clothing,Jacket,CUST0444,3,3885.83,11657.49,8055.83,3601.66
ORD01055,26-01-2024,West,Electronics,Smartwatch,CUST1701,8,39038.96,312311.68,230330.77,81980.91
ORD01056,28-06-2023,East,Clothing,Formal Shirt,CUST0368,6,584.11,3504.66,2253.09,1251.57
ORD01057,07-07-2024,Central,Grocery,Packaged Snacks,CUST0899,1,1475.38,1475.38,1292.97,182.41
ORD01058,23-03-2024,Central,Grocery,Spices Pack,CUST1643,7,1569.16,10984.12,9780.66,1203.46
ORD01059,14-05-2024,West,Grocery,Packaged Snacks,CUST0889,7,1473.41,10313.87,8454.68,1859.19
ORD01060,15-01-2023,North,Clothing,Jeans,CUST1884,6,3946.14,23676.84,20239.58,3437.26
ORD01061,14-09-2024,Central,Grocery,Cooking Oil,CUST0726,1,918.74,918.74,574.02,344.72
ORD01062,30-10-2024,West,Home & Kitchen,Cookware Set,CUST1775,5,9942.52,49712.6,35553.98,14158.62
ORD01063,16-10-2023,International,Grocery,Packaged Snacks,CUST0147,1,1564.5,1564.5,1093.97,470.53
ORD01064,22-04-2024,South,Electronics,Smartwatch,CUST1717,1,36827.4,36827.4,28338.15,8489.25
ORD01065,19-08-2023,Central,Home & Kitchen,Mixer Grinder,CUST1528,6,9394.56,56367.36,36920.99,19446.37
ORD01066,24-02-2024,South,Grocery,Packaged Snacks,CUST0430,8,1825.58,14604.64,11231.18,3373.46
ORD01067,06-06-2023,North,Home & Kitchen,Curtains,CUST0848,1,8294.02,8294.02,6604.61,1689.41
ORD01068,03-07-2024,Central,Grocery,Soft Drink Pack,CUST1464,2,1171.02,2342.04,1498.22,843.82
ORD01069,16-03-2024,West,Electronics,Headphones,CUST0198,5,33990.56,169952.8,108687.57,61265.23
ORD01070,07-04-2023,East,Grocery,Packaged Snacks,CUST0997,8,724.55,5796.4,3539.44,2256.96
ORD01071,15-02-2024,Central,Home & Kitchen,Mixer Grinder,CUST1311,4,3108.08,12432.32,10297.29,2135.03
ORD01072,16-10-2023,Central,Electronics,Headphones,CUST0565,5,33179.77,165898.85,116013.49,49885.36
ORD01073,11-09-2023,Central,Clothing,T-Shirt,CUST0369,10,3100.02,31000.2,20696.54,10303.66
ORD01074,15-07-2023,Central,Electronics,Headphones,CUST1264,5,18448.95,92244.75,76879.39,15365.36
ORD01075,20-08-2024,West,Electronics,Headphones,CUST0802,3,55743.07,167229.21,107524.49,59704.72
ORD01076,05-06-2024,West,Electronics,Headphones,CUST1311,6,35650.07,213900.42,155752.67,58147.75
ORD01077,31-05-2024,East,Home & Kitchen,Curtains,CUST0700,5,5643.85,28219.25,23236.75,4982.5
ORD01078,26-09-2024,West,Electronics,Laptop,CUST1419,2,28960.11,57920.22,44723.08,13197.14
ORD01079,28-04-2023,West,Grocery,Soft Drink Pack,CUST0996,10,210.34,2103.4,1611.63,491.77
ORD01080,08-06-2023,North,Electronics,Tablet,CUST0518,4,53532.07,214128.28,138592.18,75536.1
ORD01081,16-08-2023,North,Electronics,Smartwatch,CUST1819,4,22434.68,89738.72,58714.23,31024.49
ORD01082,04-08-2023,South,Grocery,Spices Pack,CUST0775,7,1320.67,9244.69,7162.49,2082.2
ORD01083,26-11-2024,East,Grocery,Soft Drink Pack,CUST0561,7,1254.12,8778.84,5329.37,3449.47
ORD01084,15-01-2023,North,Clothing,Jeans,CUST1888,9,3130.19,28171.71,24248.39,3923.32
ORD01085,06-06-2023,East,Electronics,Laptop,CUST1736,10,33914.17,339141.7,239142.8,99998.9
ORD01086,09-10-2024,East,Home & Kitchen,Mixer Grinder,CUST0060,2,2469.25,4938.5,3580.34,1358.16
ORD01087,18-09-2023,Central,Electronics,Tablet,CUST0545,6,20433.32,122599.92,83065.09,39534.83
ORD01088,06-06-2023,International,Electronics,Smartwatch,CUST1017,2,33830.34,67660.68,58391.26,9269.42
ORD01089,16-02-2023,International,Grocery,Spices Pack,CUST0303,9,1599.75,14397.75,11413.83,2983.92
ORD01090,20-11-2023,International,Clothing,Jeans,CUST1268,2,2443.95,4887.9,3592.47,1295.43
ORD01091,15-11-2024,East,Electronics,Smartwatch,CUST1708,6,16215.74,97294.44,75460.85,21833.59
ORD01092,10-05-2023,Central,Home & Kitchen,LED Lamp,CUST1231,8,1609.09,12872.72,9192.55,3680.17
ORD01093,15-02-2024,South,Electronics,Laptop,CUST1399,6,41465.61,248793.66,184026.39,64767.27
ORD01094,05-04-2023,South,Home & Kitchen,Cookware Set,CUST0283,3,4694.73,14084.19,9961.6,4122.59
ORD01095,18-09-2024,International,Grocery,Rice Bag,CUST0478,5,338.2,1691,1222.94,468.06
ORD01096,19-10-2023,South,Clothing,Jacket,CUST1046,4,3535.1,14140.4,9820.41,4319.99
ORD01097,10-10-2023,Central,Electronics,Smartwatch,CUST0559,1,16416.83,16416.83,10232.48,6184.35
ORD01098,10-03-2023,International,Clothing,Jacket,CUST0349,5,2790.57,13952.85,8528.04,5424.81
ORD01099,21-10-2024,Central,Electronics,Smartphone,CUST1513,10,21840.34,218403.4,142449.66,75953.74
ORD01100,11-01-2023,South,Home & Kitchen,Curtains,CUST1968,5,9371.55,46857.75,31652,15205.75
ORD01101,11-09-2023,International,Clothing,Jacket,CUST0670,7,1527.3,10691.1,9270.7,1420.4
ORD01102,03-07-2024,Central,Electronics,Tablet,CUST0258,7,28095.52,196668.64,154065.22,42603.42
ORD01103,14-05-2023,West,Grocery,Soft Drink Pack,CUST0655,2,1923.04,3846.08,3413.35,432.73
ORD01104,12-12-2024,West,Home & Kitchen,Mixer Grinder,CUST1071,4,3732.27,14929.08,10478.63,4450.45
ORD01105,23-01-2023,Central,Clothing,Sneakers,CUST1051,1,3400.67,3400.67,2450.26,950.41
ORD01106,12-12-2023,Central,Electronics,Headphones,CUST1991,5,22419.99,112099.95,91465.26,20634.69
ORD01107,29-10-2023,North,Clothing,Formal Shirt,CUST1051,5,998.04,4990.2,3859.27,1130.93
ORD01108,29-12-2023,North,Electronics,Headphones,CUST1421,4,39515.1,158060.4,119867.32,38193.08
ORD01109,31-01-2024,East,Home & Kitchen,Curtains,CUST1975,10,9227.49,92274.9,71297.97,20976.93
ORD01110,06-08-2023,International,Grocery,Cooking Oil,CUST0145,7,959.87,6719.09,5208.91,1510.18
ORD01111,21-05-2023,East,Home & Kitchen,Curtains,CUST0587,6,6560.82,39364.92,32661.95,6702.97
ORD01112,07-09-2024,East,Clothing,Jacket,CUST1723,10,3240.04,32400.4,25934.08,6466.32
ORD01113,29-07-2023,South,Clothing,Jeans,CUST0522,3,2367.9,7103.7,6302.36,801.34
ORD01114,14-09-2024,West,Electronics,Smartwatch,CUST1145,2,38819.32,77638.64,68662.75,8975.89
ORD01115,07-09-2024,South,Home & Kitchen,Curtains,CUST0801,4,3185.73,12742.92,9258.71,3484.21
ORD01116,13-11-2024,International,Electronics,Smartphone,CUST1486,9,25792.08,232128.72,141764.91,90363.81
ORD01117,04-04-2024,Central,Home & Kitchen,Cookware Set,CUST1701,10,4869.33,48693.3,29377.76,19315.54
ORD01118,22-12-2023,North,Clothing,Sneakers,CUST0382,5,4388.04,21940.2,13974.99,7965.21
ORD01119,20-11-2023,International,Electronics,Tablet,CUST0776,1,24158.31,24158.31,15037.8,9120.51
ORD01120,13-05-2023,Central,Electronics,Headphones,CUST0673,3,39932.54,119797.62,85297.08,34500.54
ORD01121,07-05-2023,International,Home & Kitchen,LED Lamp,CUST1927,9,2763.32,24869.88,15316.42,9553.46
ORD01122,16-04-2023,Central,Grocery,Cooking Oil,CUST1442,7,579.88,4059.16,3196.48,862.68
ORD01123,26-08-2024,North,Home & Kitchen,Bedsheet,CUST0327,3,6765.55,20296.65,13335.96,6960.69
ORD01124,13-01-2024,Central,Grocery,Packaged Snacks,CUST1415,1,1548.39,1548.39,1167.78,380.61
ORD01125,20-02-2023,East,Home & Kitchen,Curtains,CUST1321,4,5051.48,20205.92,12748.39,7457.53
ORD01126,29-01-2023,International,Clothing,Jacket,CUST0630,9,2007.95,18071.55,15330.43,2741.12
ORD01127,06-04-2024,North,Electronics,Smartphone,CUST1847,7,55064.94,385454.58,321464.36,63990.22
ORD01128,23-10-2023,Central,Home & Kitchen,LED Lamp,CUST1799,5,2049.43,10247.15,7336.41,2910.74
ORD01129,24-10-2023,East,Clothing,T-Shirt,CUST0084,6,3743.21,22459.26,19610.93,2848.33
ORD01130,26-12-2024,East,Home & Kitchen,LED Lamp,CUST0146,1,7149.57,7149.57,4688.05,2461.52
ORD01131,11-02-2024,West,Electronics,Smartwatch,CUST1195,7,42963.48,300744.36,253882.68,46861.68
ORD01132,04-09-2024,East,Home & Kitchen,Bedsheet,CUST1358,5,9405.87,47029.35,35918.98,11110.37
ORD01133,09-02-2024,South,Grocery,Soft Drink Pack,CUST0424,7,1483.56,10384.92,7257.75,3127.17
ORD01134,12-12-2023,North,Electronics,Tablet,CUST1333,5,21586.09,107930.45,67489.8,40440.65
ORD01135,13-09-2024,North,Grocery,Cooking Oil,CUST1550,5,771.48,3857.4,2512.68,1344.72
ORD01136,24-02-2024,North,Clothing,Jeans,CUST0661,3,2260,6780,5823.06,956.94
ORD01137,01-07-2023,Central,Clothing,Jeans,CUST1905,5,638.64,3193.2,2497.29,695.91
ORD01138,01-01-2023,International,Home & Kitchen,LED Lamp,CUST0763,8,9204.29,73634.32,49418.1,24216.22
ORD01139,20-07-2024,Central,Grocery,Cooking Oil,CUST0569,8,239.75,1918,1436.11,481.89
ORD01140,06-01-2024,South,Grocery,Soft Drink Pack,CUST0347,2,1429.61,2859.22,1808.03,1051.19
ORD01141,22-10-2024,International,Electronics,Smartphone,CUST1326,1,45158.86,45158.86,28434.4,16724.46
ORD01142,06-03-2024,East,Grocery,Packaged Snacks,CUST1946,2,1703.06,3406.12,2971.26,434.86
ORD01143,05-11-2023,Central,Grocery,Cooking Oil,CUST0347,7,1151.39,8059.73,5942.9,2116.83
ORD01144,17-05-2023,International,Electronics,Smartwatch,CUST0408,3,44889.54,134668.62,95408.7,39259.92
ORD01145,21-07-2023,East,Electronics,Smartphone,CUST0133,8,21649.76,173198.08,153232.07,19966.01
ORD01146,11-03-2024,International,Grocery,Spices Pack,CUST1706,4,1516.61,6066.44,4366.02,1700.42
ORD01147,09-11-2023,East,Home & Kitchen,Bedsheet,CUST0614,10,3959.42,39594.2,27750.49,11843.71
ORD01148,27-04-2023,International,Electronics,Laptop,CUST0988,10,54656.12,546561.2,372697.81,173863.39
ORD01149,27-10-2024,Central,Electronics,Smartphone,CUST0106,8,13986,111888,86099.92,25788.08
ORD01150,28-07-2024,Central,Grocery,Cooking Oil,CUST0171,2,699.94,1399.88,1074.44,325.44
ORD01151,01-09-2023,South,Grocery,Cooking Oil,CUST0640,5,1047.66,5238.3,3168.43,2069.87
ORD01152,20-06-2024,West,Electronics,Smartwatch,CUST1274,6,47671.78,286030.68,227742.98,58287.7
ORD01153,24-08-2024,North,Grocery,Soft Drink Pack,CUST1568,1,1522.72,1522.72,1273.74,248.98
ORD01154,16-03-2023,Central,Electronics,Laptop,CUST1752,1,16589.43,16589.43,13019.21,3570.22
ORD01155,21-01-2024,Central,Home & Kitchen,Cookware Set,CUST0262,9,2126.97,19142.73,16481.25,2661.48
ORD01156,29-07-2023,East,Home & Kitchen,LED Lamp,CUST1866,5,3596.52,17982.6,12280.77,5701.83
ORD01157,19-04-2024,West,Electronics,Headphones,CUST0494,4,31606.48,126425.92,83136.9,43289.02
ORD01158,22-02-2024,Central,Electronics,Tablet,CUST1268,1,34645.28,34645.28,28034.39,6610.89
ORD01159,13-12-2023,International,Clothing,Formal Shirt,CUST1475,3,2431.12,7293.36,4788.58,2504.78
ORD01160,12-06-2024,West,Clothing,Jacket,CUST0903,4,3483.91,13935.64,8742.27,5193.37
ORD01161,01-10-2024,North,Grocery,Soft Drink Pack,CUST1821,5,912.36,4561.8,2869.3,1692.5
ORD01162,28-06-2023,International,Grocery,Cooking Oil,CUST0290,10,1898.03,18980.3,15763.48,3216.82
